seat_no,seat,reservation,rank,candidate,sex,age,category,party,votes_general,votes_postal,votes_total,pct
47,Uppal,GENERAL,3,N.v.s.s. Prabhakar,MALE,57,GENERAL,BJP,46976,364,47340,17.21
47,Uppal,GENERAL,4,Nota,,,,NOTA,2519,17,2536,0.92
47,Uppal,GENERAL,5,Laxma Reddy Manne,MALE,41,GENERAL,AODRP,1839,11,1850,0.67
47,Uppal,GENERAL,6,Sunkara Naresh,MALE,36,GENERAL,BSP,1512,16,1528,0.56
47,Uppal,GENERAL,7,Amirchetty Devender,MALE,48,GENERAL,IND,996,0,996,0.36
47,Uppal,GENERAL,8,Adepu Govardan,MALE,45,GENERAL,IND,533,0,533,0.19
47,Uppal,GENERAL,9,Sukhender Reddy Narra,MALE,34,GENERAL,VTRP,393,1,394,0.14
47,Uppal,GENERAL,10,B Sandeep Kumar,MALE,44,GENERAL,IND,295,0,295,0.11
47,Uppal,GENERAL,11,Karri Venkoji Rao,MALE,65,GENERAL,IND,252,0,252,0.09
47,Uppal,GENERAL,12,Balavantha Chary Uppoji,MALE,60,GENERAL,IND,240,1,241,0.09
47,Uppal,GENERAL,13,Vemula Pushpa Latha,FEMALE,39,GENERAL,RPPRINAT,236,0,236,0.09
47,Uppal,GENERAL,14,Ashok Vudari,MALE,63,GENERAL,IND,203,0,203,0.07
47,Uppal,GENERAL,15,Manjula Vuppala,FEMALE,52,GENERAL,IND,162,0,162,0.06
47,Uppal,GENERAL,16,Ravi Moluguri,MALE,37,SC,BHRTSWDCNG,158,0,158,0.06
47,Uppal,GENERAL,17,N. Krishna Gopal,MALE,59,GENERAL,IND,151,0,151,0.05
47,Uppal,GENERAL,18,Md.javeed Iqbal,MALE,36,GENERAL,IND,120,0,120,0.04
47,Uppal,GENERAL,19,Runjala John Abraham,MALE,27,GENERAL,IPBP,116,1,117,0.04
47,Uppal,GENERAL,20,Alamuri Thimmaiah Chari,MALE,40,GENERAL,PPOI,112,0,112,0.04
47,Uppal,GENERAL,21,Revu Chinna Dhana Raju,MALE,32,SC,IND,111,0,111,0.04
47,Uppal,GENERAL,22,V.r. Srinivas,MALE,48,SC,AIMEP,105,1,106,0.04
47,Uppal,GENERAL,23,Chintha Ganesh,MALE,25,SC,DHRMSMJP,94,0,94,0.03
47,Uppal,GENERAL,24,Barla Swapna,FEMALE,42,GENERAL,IND,79,1,80,0.03
47,Uppal,GENERAL,25,Kanduru Anil Kumar,MALE,40,GENERAL,PRSHP,79,1,80,0.03
47,Uppal,GENERAL,26,Botla Sailu,MALE,51,SC,AINHCP,69,7,76,0.03
47,Uppal,GENERAL,27,Okkasu Balnarasimha,MALE,56,SC,PRCP,68,0,68,0.02
47,Uppal,GENERAL,28,Bandari Lingam Goud,MALE,57,GENERAL,IND,65,0,65,0.02
47,Uppal,GENERAL,29,Gattiegorla Narahari,MALE,42,GENERAL,IND,65,0,65,0.02
47,Uppal,GENERAL,30,M Jagdishraj,MALE,47,GENERAL,IND,64,0,64,0.02
47,Uppal,GENERAL,31,Banjapally Sudharani,FEMALE,52,GENERAL,IND,63,0,63,0.02
47,Uppal,GENERAL,32,Bojja Yadagiri,MALE,48,SC,IND,59,0,59,0.02
47,Uppal,GENERAL,33,Bethanabatla Shiva Kumar,MALE,62,GENERAL,VSWABHRTP,55,0,55,0.02
48,Ibrahimpatnam,GENERAL,1,Malreddy Ranga Reddy,MALE,67,GENERAL,INC,124574,1932,126506,50.92
48,Ibrahimpatnam,GENERAL,2,Manchireddy Kishan Reddy,MALE,70,GENERAL,BRS,89173,633,89806,36.14
48,Ibrahimpatnam,GENERAL,3,Nomula Dayanand,MALE,59,GENERAL,BJP,15514,276,15790,6.36
48,Ibrahimpatnam,GENERAL,4,Pagadala Yadaiah,MALE,55,GENERAL,CPI(M),3877,71,3948,1.59
48,Ibrahimpatnam,GENERAL,5,K. Kishan Reddy,MALE,42,GENERAL,AODRP,2351,5,2356,0.95
48,Ibrahimpatnam,GENERAL,6,Gorige Mallesh,MALE,55,GENERAL,BSP,2060,54,2114,0.85
48,Ibrahimpatnam,GENERAL,7,Nota,,,,NOTA,1410,17,1427,0.57
48,Ibrahimpatnam,GENERAL,8,Bachhigalla Saidulu,MALE,33,SC,PRJVLGUP,866,3,869,0.35
48,Ibrahimpatnam,GENERAL,9,V. Sadananda Reddy,MALE,58,GENERAL,PEOPRTCP,636,0,636,0.26
48,Ibrahimpatnam,GENERAL,10,Tulasigari Ravinder,MALE,35,SC,DHRMSMJP,538,21,559,0.22
48,Ibrahimpatnam,GENERAL,11,Malothu Shiva,MALE,36,ST,IND,470,0,470,0.19
48,Ibrahimpatnam,GENERAL,12,Prathap Simha Raidu. J (chinna Raidu),MALE,28,GENERAL,TJP,467,1,468,0.19
48,Ibrahimpatnam,GENERAL,13,Syed Siddiqulla Husseni,MALE,61,GENERAL,IPBP,451,0,451,0.18
48,Ibrahimpatnam,GENERAL,14,Amireddy Sandeep Reddy,MALE,36,GENERAL,VTRP,304,1,305,0.12
48,Ibrahimpatnam,GENERAL,15,Sapavat Devaram,MALE,33,ST,IND,287,1,288,0.12
48,Ibrahimpatnam,GENERAL,16,Yampalla Sudhakar Reddy,MALE,45,GENERAL,YGATLSIP,282,2,284,0.11
48,Ibrahimpatnam,GENERAL,17,Mirjapur Ravi,MALE,26,GENERAL,IND,273,0,273,0.11
48,Ibrahimpatnam,GENERAL,18,Kotha Shankar Reddy,MALE,60,GENERAL,IND,270,1,271,0.11
48,Ibrahimpatnam,GENERAL,19,Gosukonda Prudhviraju,MALE,37,SC,TRP,221,0,221,0.09
48,Ibrahimpatnam,GENERAL,20,Solipuram Venkat Ram Reddy,MALE,48,GENERAL,IND,203,0,203,0.08
48,Ibrahimpatnam,GENERAL,21,K. Ravinder Reddy,MALE,70,GENERAL,IND,181,0,181,0.07
48,Ibrahimpatnam,GENERAL,22,Pareekshith Reddy,MALE,38,GENERAL,IND,154,0,154,0.06
48,Ibrahimpatnam,GENERAL,23,Manku Murali,MALE,50,SC,IND,152,0,152,0.06
48,Ibrahimpatnam,GENERAL,24,Tode Balachander,MALE,65,SC,IND,147,0,147,0.06
48,Ibrahimpatnam,GENERAL,25,Ravula Saikiran,MALE,26,GENERAL,IND,128,0,128,0.05
48,Ibrahimpatnam,GENERAL,26,Vangeti Narendar Reddy,MALE,39,GENERAL,IND,125,0,125,0.05
48,Ibrahimpatnam,GENERAL,27,Muddagowni Rajyalaxmi,FEMALE,39,GENERAL,IND,111,0,111,0.04
48,Ibrahimpatnam,GENERAL,28,Jayanth Prasad Naidu Thupakula,MALE,36,GENERAL,NRCP,110,0,110,0.04
48,Ibrahimpatnam,GENERAL,29,Cheemala Kalavathi Yadav,FEMALE,57,GENERAL,BCYP,108,0,108,0.04
49,Lal Bahadur Nagar,GENERAL,1,Devireddy Sudhir Reddy,MALE,61,GENERAL,BRS,110683,697,111380,37.74
49,Lal Bahadur Nagar,GENERAL,2,Sama Ranga Reddy,MALE,55,GENERAL,BJP,88106,969,89075,30.18
49,Lal Bahadur Nagar,GENERAL,3,Madhu Yaskhi Goud,MALE,65,GENERAL,INC,81454,1819,83273,28.22
49,Lal Bahadur Nagar,GENERAL,4,Nota,,,,NOTA,2941,25,2966,1.0
49,Lal Bahadur Nagar,GENERAL,5,Guvvala Sai Rama Krishna Mudhiraj,MALE,38,GENERAL,BSP,1446,10,1456,0.49
49,Lal Bahadur Nagar,GENERAL,6,Devireddy Sudheer Reddy,MALE,30,GENERAL,IND,1372,1,1373,0.47
49,Lal Bahadur Nagar,GENERAL,7,Mekala Jaipal Reddy,MALE,43,GENERAL,AODRP,889,3,892,0.3
49,Lal Bahadur Nagar,GENERAL,8,Giridhar Pochampally,MALE,47,GENERAL,AIFB,513,5,518,0.18
49,Lal Bahadur Nagar,GENERAL,9,Janavath Sreeram Naik,MALE,31,ST,NRCP,331,1,332,0.11
49,Lal Bahadur Nagar,GENERAL,10,Aniketh Koshiga,MALE,32,GENERAL,VTRP,253,1,254,0.09
49,Lal Bahadur Nagar,GENERAL,11,Y. Joshna Rani,FEMALE,36,SC,INDPJC,182,1,183,0.06
49,Lal Bahadur Nagar,GENERAL,12,Vinod Kumar Gorkanti,MALE,30,GENERAL,YGATLSIP,165,0,165,0.06
49,Lal Bahadur Nagar,GENERAL,13,K.nagadeva,MALE,52,GENERAL,IND,158,0,158,0.05
49,Lal Bahadur Nagar,GENERAL,14,Ergi Hanumanthu,MALE,34,SC,DHRMSMJP,152,2,154,0.05
49,Lal Bahadur Nagar,GENERAL,15,Naresh Middela,MALE,31,GENERAL,PEP,141,0,141,0.05
49,Lal Bahadur Nagar,GENERAL,16,Challa Ram Kalyan,MALE,41,GENERAL,BKSP,138,2,140,0.05
49,Lal Bahadur Nagar,GENERAL,17,Jella Nagarjuna,MALE,31,GENERAL,IND,136,1,137,0.05
49,Lal Bahadur Nagar,GENERAL,18,Kandala Pardha Saradhi,MALE,61,GENERAL,JNRJP,128,2,130,0.04
49,Lal Bahadur Nagar,GENERAL,19,Chennoju Srinivasulu,MALE,42,GENERAL,TRP,129,0,129,0.04
49,Lal Bahadur Nagar,GENERAL,20,Mokuroju. Paripurnachary,MALE,43,GENERAL,IND,129,0,129,0.04
49,Lal Bahadur Nagar,GENERAL,21,P.brahmaiah,MALE,44,GENERAL,IND,123,0,123,0.04
49,Lal Bahadur Nagar,GENERAL,22,Jagadeshwar Dhidha,MALE,43,SC,IPBP,122,0,122,0.04
49,Lal Bahadur Nagar,GENERAL,23,Sudheer Reddy Dhepa,MALE,38,GENERAL,IND,117,2,119,0.04
49,Lal Bahadur Nagar,GENERAL,24,Patiballa Anjali,FEMALE,51,GENERAL,IND,119,0,119,0.04
49,Lal Bahadur Nagar,GENERAL,25,Hanmanthu Khatravath Naik,MALE,51,ST,IND,111,0,111,0.04
49,Lal Bahadur Nagar,GENERAL,26,Chamakura Rajaiah Alias Pidikili Raju,MALE,47,GENERAL,SJPI,108,1,109,0.04
49,Lal Bahadur Nagar,GENERAL,27,Novkat Bala Kirthi Rani,FEMALE,47,ST,JMBP,108,0,108,0.04
49,Lal Bahadur Nagar,GENERAL,28,A. Anjaneya Chary,MALE,36,GENERAL,TJP,92,0,92,0.03
49,Lal Bahadur Nagar,GENERAL,29,Kasireddy Phaninder,MALE,34,GENERAL,IND,91,0,91,0.03
49,Lal Bahadur Nagar,GENERAL,30,Dr. Veera Bhoga Vasantha Rayalu,MALE,46,GENERAL,IND,86,0,86,0.03
49,Lal Bahadur Nagar,GENERAL,31,Dr. Marri Madhusudan Reddy,MALE,61,GENERAL,IND,84,1,85,0.03
49,Lal Bahadur Nagar,GENERAL,32,Abhilash Talpuri,MALE,32,GENERAL,JSKHP,80,0,80,0.03
49,Lal Bahadur Nagar,GENERAL,33,Manchala. Srikanth,MALE,37,SC,IND,72,0,72,0.02
49,Lal Bahadur Nagar,GENERAL,34,Ginnam. Venkateshwarlu,MALE,58,GENERAL,IND,69,0,69,0.02
49,Lal Bahadur Nagar,GENERAL,35,Y.shyam Sunder Reddy,MALE,47,GENERAL,IND,69,0,69,0.02
49,Lal Bahadur Nagar,GENERAL,36,Kothagundla Nagamani,FEMALE,54,GENERAL,BCYP,66,3,69,0.02
49,Lal Bahadur Nagar,GENERAL,37,Pandu Rangam. Rayabandi,MALE,50,GENERAL,BLFP,60,0,60,0.02
49,Lal Bahadur Nagar,GENERAL,38,Koduru Ravi,MALE,45,GENERAL,BLIP,58,1,59,0.02
49,Lal Bahadur Nagar,GENERAL,39,Mohd. Mubashir,MALE,34,GENERAL,PRCP,54,0,54,0.02
49,Lal Bahadur Nagar,GENERAL,40,Rupani. Lingasvami,MALE,67,GENERAL,TLGNARJYS,52,0,52,0.02
49,Lal Bahadur Nagar,GENERAL,41,Venkatesh Yadav,MALE,34,GENERAL,IND,52,0,52,0.02
49,Lal Bahadur Nagar,GENERAL,42,Hanuma Reddy,MALE,75,GENERAL,IND,51,0,51,0.02
49,Lal Bahadur Nagar,GENERAL,43,Yamarthi Ratna Prasad,MALE,50,GENERAL,RPPRINAT,51,0,51,0.02
49,Lal Bahadur Nagar,GENERAL,44,Komati Reddy Venkat Ramana Reddy,MALE,33,GENERAL,IND,46,1,47,0.02
49,Lal Bahadur Nagar,GENERAL,45,Shanmukha Chary Rangu,MALE,50,GENERAL,IND,43,0,43,0.01
49,Lal Bahadur Nagar,GENERAL,46,Sapavat Suman,MALE,36,ST,IND,43,0,43,0.01
49,Lal Bahadur Nagar,GENERAL,47,Ayyalasomayajula Naga Srinivas,MALE,41,GENERAL,IND,42,0,42,0.01
49,Lal Bahadur Nagar,GENERAL,48,Eesari. Suryaprakash Reddy,MALE,43,GENERAL,IND,41,0,41,0.01
49,Lal Bahadur Nagar,GENERAL,49,Srinivas Rao Hazari,MALE,55,GENERAL,IND,27,0,27,0.01
50,Maheswaram,GENERAL,1,Patlolla Sabitha Indra Reddy,FEMALE,60,GENERAL,BRS,124753,825,125578,40.99
50,Maheswaram,GENERAL,2,Andela Sriramulu Yadav,MALE,48,GENERAL,BJP,98223,1168,99391,32.45
50,Maheswaram,GENERAL,3,K. Laxma Reddy (k.l.r),MALE,67,GENERAL,INC,69531,1126,70657,23.07
50,Maheswaram,GENERAL,4,Kotha Manohar Reddy,MALE,48,GENERAL,BSP,2627,70,2697,0.88
50,Maheswaram,GENERAL,5,Nota,,,,NOTA,2022,9,2031,0.66
50,Maheswaram,GENERAL,6,Eesari Surya Prakash Reddy,MALE,43,GENERAL,IND,1005,2,1007,0.33
50,Maheswaram,GENERAL,7,Huma Abbasi,FEMALE,43,GENERAL,JMBP,691,0,691,0.23
50,Maheswaram,GENERAL,8,Amarender Gundrapalli,MALE,31,SC,DHRMSMJP,634,8,642,0.21
50,Maheswaram,GENERAL,9,T.sriramulu Yadav,MALE,40,GENERAL,BKSP,462,0,462,0.15
50,Maheswaram,GENERAL,10,Kathula Yadaiah,MALE,46,SC,IND,442,0,442,0.14
50,Maheswaram,GENERAL,11,Sabitha Maddi,FEMALE,40,GENERAL,IND,299,1,300,0.1
50,Maheswaram,GENERAL,12,Kallem Laxma Reddy (k.l.r),MALE,34,GENERAL,JSKHP,250,3,253,0.08
50,Maheswaram,GENERAL,13,Subramanya Rahul Gunturu,MALE,27,GENERAL,IND,233,0,233,0.08
50,Maheswaram,GENERAL,14,Pagilla Narasimha Reddy,MALE,50,GENERAL,IND,229,1,230,0.08
50,Maheswaram,GENERAL,15,Kankanala Srikanth,MALE,52,GENERAL,IND,214,0,214,0.07
50,Maheswaram,GENERAL,16,Syed Azeem Uddin,MALE,31,GENERAL,AIMEIEM,170,1,171,0.06
50,Maheswaram,GENERAL,17,Sabavath Savindar,MALE,30,ST,IND,170,0,170,0.06
50,Maheswaram,GENERAL,18,Laxmanachari Pokuri,MALE,42,GENERAL,JNRJP,159,4,163,0.05
50,Maheswaram,GENERAL,19,Eeranki Sandeep Goud,MALE,31,GENERAL,PEP,136,2,138,0.05
50,Maheswaram,GENERAL,20,Uppula Mahender,MALE,28,SC,IND,124,0,124,0.04
50,Maheswaram,GENERAL,21,C.bramhmam Reddy,MALE,53,GENERAL,PPOI,112,0,112,0.04
50,Maheswaram,GENERAL,22,B.ram Charan,MALE,31,GENERAL,IND,106,1,107,0.03
50,Maheswaram,GENERAL,23,Kumbham Suresh,MALE,35,GENERAL,BCYP,106,0,106,0.03
50,Maheswaram,GENERAL,24,R.raghuram Naik,MALE,37,ST,IND,102,1,103,0.03
50,Maheswaram,GENERAL,25,Mohammed Taj,MALE,35,GENERAL,DJHP,83,1,84,0.03
50,Maheswaram,GENERAL,26,Mallesh Pippala Kuruma,MALE,31,GENERAL,VTRP,79,3,82,0.03
50,Maheswaram,GENERAL,27,Chikkulla Shiva Prasad,MALE,40,GENERAL,IND,73,0,73,0.02
50,Maheswaram,GENERAL,28,Narasimha Reddy Dyapa,MALE,58,GENERAL,TRP,73,0,73,0.02
51,Rajendranagar,GENERAL,1,T. Prakash Goud,MALE,64,GENERAL,BRS,121283,451,121734,37.09
51,Rajendranagar,GENERAL,2,Thokala Srinivas Reddy,MALE,32,GENERAL,BJP,88978,660,89638,27.31
51,Rajendranagar,GENERAL,3,Kasturi Narender,MALE,54,GENERAL,INC,81055,1002,82057,25.0
51,Rajendranagar,GENERAL,4,Mandagiri Swamy Yadav,MALE,44,GENERAL,AIMIM,25645,25,25670,7.82
51,Rajendranagar,GENERAL,5,Nota,,,,NOTA,1819,13,1832,0.56
51,Rajendranagar,GENERAL,6,Rachamalla Jayasimha,MALE,43,GENERAL,BSP,1241,24,1265,0.39
51,Rajendranagar,GENERAL,7,Karre Srinivas,MALE,46,SC,IND,795,0,795,0.24
51,Rajendranagar,GENERAL,8,Nallagoppula Harish Goud,MALE,30,GENERAL,MCPI,717,2,719,0.22
51,Rajendranagar,GENERAL,9,Mohammed Nawaz,MALE,37,GENERAL,DJHP,677,0,677,0.21
51,Rajendranagar,GENERAL,10,Srinivas Jennumahanthi,MALE,47,GENERAL,RCPI(R),614,0,614,0.19
51,Rajendranagar,GENERAL,11,B.ramulu Yadav,MALE,48,GENERAL,AIFB,572,0,572,0.17
51,Rajendranagar,GENERAL,12,Syed Aijaz Hussaini,MALE,36,GENERAL,PRCP,352,0,352,0.11
51,Rajendranagar,GENERAL,13,Mohd Abdul Aziz,MALE,43,GENERAL,NRCP,311,0,311,0.09
51,Rajendranagar,GENERAL,14,Kolukuri Srinivas Reddy,MALE,32,GENERAL,IND,245,1,246,0.07
51,Rajendranagar,GENERAL,15,Mahesh V.,MALE,40,GENERAL,PPOI,224,2,226,0.07
51,Rajendranagar,GENERAL,16,Thotla Raghavender,MALE,31,GENERAL,DHRMSMJP,166,3,169,0.05
51,Rajendranagar,GENERAL,17,Hema Jilloju,FEMALE,36,GENERAL,IND,153,0,153,0.05
51,Rajendranagar,GENERAL,18,D.gopal Dandotikar,MALE,29,GENERAL,VTRP,151,1,152,0.05
51,Rajendranagar,GENERAL,19,Palamakula Madhu,MALE,42,SC,IPBP,149,0,149,0.05
51,Rajendranagar,GENERAL,20,Ponugoti Bhavani,FEMALE,44,GENERAL,JMBP,134,2,136,0.04
51,Rajendranagar,GENERAL,21,Mohamed Abdul Azeem,MALE,52,GENERAL,IND,136,0,136,0.04
51,Rajendranagar,GENERAL,22,Gurrampally Kerith Kumari,FEMALE,47,SC,BMUP,130,0,130,0.04
51,Rajendranagar,GENERAL,23,Mohammed Iqbal,MALE,47,GENERAL,IND,126,1,127,0.04
51,Rajendranagar,GENERAL,24,Mohd Amer,MALE,31,GENERAL,RJ,115,3,118,0.04
51,Rajendranagar,GENERAL,25,Govind,MALE,45,GENERAL,IND,117,0,117,0.04
51,Rajendranagar,GENERAL,26,Kandivanam Raju Mallesh Goud,MALE,40,GENERAL,IND,97,1,98,0.03
52,Serilingampally,GENERAL,1,Arekapudi Gandhi,MALE,62,GENERAL,BRS,156999,333,157332,43.97
52,Serilingampally,GENERAL,2,Jagadeeswar Goud,MALE,48,GENERAL,INC,110208,572,110780,30.96
52,Serilingampally,GENERAL,3,M.ravi Kumar Yadav,MALE,42,GENERAL,BJP,79841,307,80148,22.4
52,Serilingampally,GENERAL,4,Nota,,,,NOTA,3142,3,3145,0.88
52,Serilingampally,GENERAL,5,O.srinivas Yadav,MALE,56,GENERAL,BSP,1116,4,1120,0.31
52,Serilingampally,GENERAL,6,Raja Mahendra Katari,MALE,36,GENERAL,IND,1002,1,1003,0.28
52,Serilingampally,GENERAL,7,Gunji Vasu,MALE,35,GENERAL,IND,738,1,739,0.21
52,Serilingampally,GENERAL,8,Kokkonda Prudhvi Pathi Rao,MALE,51,GENERAL,IND,395,0,395,0.11
52,Serilingampally,GENERAL,9,Akarsh Sriramoju,MALE,27,GENERAL,IND,372,0,372,0.1
52,Serilingampally,GENERAL,10,Anil Kumar Tudum,MALE,55,GENERAL,MCPI,352,0,352,0.1
52,Serilingampally,GENERAL,11,Shaik Faruq,MALE,28,GENERAL,IND,285,0,285,0.08
52,Serilingampally,GENERAL,12,Juvva Phani Kumar,MALE,43,GENERAL,IND,223,0,223,0.06
52,Serilingampally,GENERAL,13,Karthieek Gundla,MALE,28,GENERAL,IND,205,1,206,0.06
52,Serilingampally,GENERAL,14,Saikumar Narra,MALE,27,GENERAL,YGATLSIP,164,1,165,0.05
52,Serilingampally,GENERAL,15,Parnandi Ramulu,MALE,52,SC,IND,145,1,146,0.04
52,Serilingampally,GENERAL,16,Venu Nandimandalam,MALE,48,GENERAL,IND,139,0,139,0.04
52,Serilingampally,GENERAL,17,J. Srinivasa Rao,MALE,45,GENERAL,IND,134,0,134,0.04
52,Serilingampally,GENERAL,18,Mekala Venkata Subbamma,FEMALE,50,SC,IND,128,2,130,0.04
52,Serilingampally,GENERAL,19,Dudekula Imam Hussain,MALE,49,GENERAL,AIMEP,105,1,106,0.03
52,Serilingampally,GENERAL,20,Ravinder Uppula,MALE,51,GENERAL,IND,91,0,91,0.03
52,Serilingampally,GENERAL,21,Prasad V,MALE,40,GENERAL,PPOI,85,0,85,0.02
52,Serilingampally,GENERAL,22,Samba Siva Prasad M,MALE,53,GENERAL,IND,84,0,84,0.02
52,Serilingampally,GENERAL,23,Nemmadi Sravan Kumar,MALE,27,SC,DHRMSMJP,76,1,77,0.02
52,Serilingampally,GENERAL,24,Syed Saber,MALE,39,GENERAL,IND,73,0,73,0.02
52,Serilingampally,GENERAL,25,Nakka Prabhakar,MALE,33,SC,PRJVLGUP,70,3,73,0.02
52,Serilingampally,GENERAL,26,Beera Srinivasa Rao,MALE,51,GENERAL,IND,72,0,72,0.02
52,Serilingampally,GENERAL,27,Kondapally Ramulu,MALE,47,SC,BMUP,68,0,68,0.02
52,Serilingampally,GENERAL,28,Ghouse Mohammed,MALE,43,GENERAL,NRCP,62,1,63,0.02
52,Serilingampally,GENERAL,29,Maramulla Gnana Raju,MALE,48,SC,IND,62,1,63,0.02
52,Serilingampally,GENERAL,30,Mohammad Pasha,MALE,44,GENERAL,IND,60,0,60,0.02
52,Serilingampally,GENERAL,31,Durga Prasad Saladi,MALE,41,GENERAL,IPBP,57,0,57,0.02
52,Serilingampally,GENERAL,32,Raviteja Srirumula,MALE,27,GENERAL,IND,44,0,44,0.01
53,Chevella,SC,1,Kale Yadaiah,MALE,61,SC,BRS,75843,375,76218,38.73
53,Chevella,SC,2,Beem Bharath Pamena,MALE,52,SC,INC,74981,969,75950,38.59
53,Chevella,SC,3,K.s.ratnam,MALE,68,SC,BJP,37886,569,38455,19.54
53,Chevella,SC,4,Raja Mahendra Varma,MALE,41,SC,BSP,1687,33,1720,0.87
53,Chevella,SC,5,Nota,,,,NOTA,1412,11,1423,0.72
53,Chevella,SC,6,Durga Prasad. T,MALE,38,SC,PRJVLGUP,870,1,871,0.44
53,Chevella,SC,7,Tudumu Pandu,MALE,40,SC,IND,755,2,757,0.38
53,Chevella,SC,8,Maddela Sathyanarayana,MALE,33,SC,IND,444,0,444,0.23
53,Chevella,SC,9,Baindla Narsimulu,MALE,46,SC,IND,380,3,383,0.19
53,Chevella,SC,10,Stalin Ravindra Maharaj,MALE,35,SC,DHRMSMJP,186,3,189,0.1
53,Chevella,SC,11,Mekala Srinivas,MALE,37,SC,IPBP,146,1,147,0.07
53,Chevella,SC,12,Girigalla Chinna Manikyam,MALE,50,SC,GNASURKP,128,1,129,0.07
53,Chevella,SC,13,Arakali Kiran Kumar,MALE,39,SC,MBT,116,0,116,0.06
54,Pargi,GENERAL,1,Dr. T. Ram Mohan Reddy,MALE,58,GENERAL,INC,96671,1899,98570,48.93
54,Pargi,GENERAL,2,K. Mahesh Reddy,MALE,51,GENERAL,BRS,74113,424,74537,37.0
54,Pargi,GENERAL,3,Booneti Maruthi Kiran,MALE,44,GENERAL,BJP,16179,479,16658,8.27
54,Pargi,GENERAL,4,Mahesh Reddy Bareddy,MALE,31,GENERAL,AODRP,2181,1,2182,1.08
54,Pargi,GENERAL,5,Anandam Yenkepally,MALE,32,SC,BSP,2100,51,2151,1.07
54,Pargi,GENERAL,6,Mukunda Nageshwar,MALE,44,GENERAL,IND,1391,5,1396,0.69
54,Pargi,GENERAL,7,Nota,,,,NOTA,1119,5,1124,0.56
54,Pargi,GENERAL,8,Pathlavath Gattya Naik,MALE,38,ST,BMUP,1066,3,1069,0.53
54,Pargi,GENERAL,9,B. Srisailam Yadav,MALE,28,GENERAL,sps,934,0,934,0.46
54,Pargi,GENERAL,10,G. Mallesham Goud,MALE,47,GENERAL,IND,736,1,737,0.37
54,Pargi,GENERAL,11,B.raghavendra,MALE,33,GENERAL,IND,573,1,574,0.28
54,Pargi,GENERAL,12,Dudekula Gouse,MALE,35,GENERAL,IND,503,0,503,0.25
54,Pargi,GENERAL,13,Beri Ramachandar Yadav,MALE,51,GENERAL,IND,361,0,361,0.18
54,Pargi,GENERAL,14,Mangali Naresh,MALE,35,GENERAL,DHRMSMJP,262,16,278,0.14
54,Pargi,GENERAL,15,Mohammed Saleem,MALE,51,GENERAL,BCYP,199,0,199,0.1
54,Pargi,GENERAL,16,Bhaskar Begari,MALE,39,SC,TRP,158,2,160,0.08
55,Vicarabad,SC,1,Gaddam Prasad Kumar,MALE,59,SC,INC,85603,1282,86885,49.85
55,Vicarabad,SC,2,Dr. Anand Methuku,MALE,49,SC,BRS,73714,278,73992,42.46
55,Vicarabad,SC,3,P. Naveen Kumar,MALE,41,SC,BJP,6950,182,7132,4.09
55,Vicarabad,SC,4,G. Kranthi Kumar,MALE,36,SC,BSP,2406,37,2443,1.4
55,Vicarabad,SC,5,Nota,,,,NOTA,1406,6,1412,0.81
55,Vicarabad,SC,6,Jangam Laxmi Narsamma,FEMALE,38,SC,IND,617,0,617,0.35
55,Vicarabad,SC,7,B. Anand Kumar,MALE,35,SC,AODRP,588,2,590,0.34
55,Vicarabad,SC,8,Vasanth Kumar S.,MALE,36,SC,IND,346,2,348,0.2
55,Vicarabad,SC,9,S. Gopal,MALE,49,SC,PRJVLGUP,228,0,228,0.13
55,Vicarabad,SC,10,Gandu Ravindar,MALE,39,SC,DHRMSMJP,203,3,206,0.12
55,Vicarabad,SC,11,Ramaraju Kishtapuram,MALE,26,SC,PPOI,183,3,186,0.11
55,Vicarabad,SC,12,M Narsimulu Patloor,MALE,43,SC,IPBP,141,1,142,0.08
55,Vicarabad,SC,13,Gudla Rukkaiah,MALE,69,SC,BARESP,101,0,101,0.06
56,Tandur,GENERAL,1,B. Manohar Reddy,MALE,58,GENERAL,INC,83684,978,84662,48.32
56,Tandur,GENERAL,2,Pilot Rohith Reddy,MALE,39,GENERAL,BRS,77763,316,78079,44.56
56,Tandur,GENERAL,3,Nemuri Shanker Goud,MALE,47,GENERAL,JnP,3971,116,4087,2.33
56,Tandur,GENERAL,4,Boini Chandrashekar Mudiraj,MALE,43,GENERAL,BSP,2521,25,2546,1.45
56,Tandur,GENERAL,5,Mambapuram Vijayender,MALE,36,GENERAL,IND,908,2,910,0.52
56,Tandur,GENERAL,6,Mohammed Mustafa Rizwan,MALE,54,GENERAL,IND,854,0,854,0.49
56,Tandur,GENERAL,7,Avuti Srisailam,MALE,39,GENERAL,NRCP,634,3,637,0.36
56,Tandur,GENERAL,8,P. Rohit Reddy,MALE,38,GENERAL,IND,608,2,610,0.35
56,Tandur,GENERAL,9,Nota,,,,NOTA,570,22,592,0.34
56,Tandur,GENERAL,10,Nomula Anil,MALE,28,GENERAL,IND,522,0,522,0.3
56,Tandur,GENERAL,11,Gudise Gopal,MALE,45,SC,PRJVLGUP,283,1,284,0.16
56,Tandur,GENERAL,12,Rathod Anand Nayak,MALE,53,ST,IND,260,2,262,0.15
56,Tandur,GENERAL,13,Peddolla Anand Kumar,MALE,42,SC,IND,249,0,249,0.14
